<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<OPEN>,<LAST>
2014-09-14,7.736743682453495,7.749753406274437,7.731053144007127,7.737616282857904,14353215977.0,6263408,779,7.734996194022781,7.731492029245684
2014-09-15,7.747164966520335,7.77485576666552,7.739794458408701,7.762170607138205,18041705033.0,7679248,883,7.737616282857904,7.766840537085513
2014-09-16,7.762596048540069,7.8009820712577405,7.755767170102998,7.789868559054706,47050753546.0,19479902,1660,7.762170607138205,7.798523053625206
2014-09-17,7.796469243086058,7.803843303538772,7.785720896534624,7.790696031174738,16520135544.0,6833567,1061,7.789868559054706,7.791935956938058
2014-09-20,7.796057974316123,7.820840879907344,7.793999089503996,7.807916628926408,24742992687.0,10062087,1585,7.790696031174738,7.819636302367592
2014-09-21,7.816416983691801,7.846980982138788,7.816416983691801,7.8434564043761155,41902104230.0,16443853,1664,7.807916628926408,7.846980982138788
2014-09-22,7.8632667240095735,7.874739125171811,7.845416036592485,7.862112211662748,35200202145.0,13558379,1493,7.8434564043761155,7.85979918056211
2014-09-23,7.8528278122817445,7.877017895622398,7.850103545175582,7.865955413933502,36220252314.0,13899144,1461,7.862112211662748,7.867871490396322
2014-09-24,7.886457270977689,7.887208585813932,7.867871490396322,7.87777633327726,27259976319.0,10336632,1060,7.865955413933502,7.874358824729881
2014-09-27,7.8636512654486515,7.8713112033234065,7.8407064517494,7.860956364876389,89795733248.0,34631995,1702,7.87777633327726,7.8674885686991285
2014-09-28,7.8636512654486515,7.877017895622398,7.848153086199526,7.862112211662748,43718311682.0,16840007,1538,7.860956364876389,7.860956364876389
2014-09-29,7.860956364876389,7.870165946469845,7.846589975291186,7.8567067930958405,24687904992.0,9561773,1001,7.862112211662748,7.848933726364071
2014-09-30,7.8636512654486515,7.8636512654486515,7.845024417241484,7.856319571406588,25979224099.0,10066924,861,7.8567067930958405,7.850103545175582
2014-10-01,7.855932199718614,7.8628820346414905,7.834788107388194,7.854381210652365,21092318980.0,8188458,822,7.856319571406588,7.855932199718614
2014-10-04,7.859026979751538,7.859413154693583,7.852050207265889,7.855932199718614,14884055363.0,5769980,606,7.854381210652365,7.8547691834991324
2014-10-06,7.8632667240095735,7.882314918980268,7.8567067930958405,7.871692664323645,19067178161.0,7273749,750,7.855932199718614,7.867871490396322
2014-10-07,7.8713112033234065,7.878912912297132,7.8551570058813445,7.868636894184167,27977555765.0,10706614,741,7.871692664323645,7.8713112033234065
2014-10-08,7.8674885686991285,7.8713112033234065,7.8636512654486515,7.868636894184167,24188402728.0,9255798,778,7.868636894184167,7.869019376499024
2014-10-11,7.8709295967551425,7.88193748927207,7.864419904994565,7.87777633327726,99540501257.0,37752573,702,7.868636894184167,7.86940171257709
2014-10-12,7.87777633327726,7.878912912297132,7.8636512654486515,7.872073979866873,18382958556.0,7010773,605,7.87777633327726,7.877017895622398
2014-10-14,7.875119281040293,7.910957382845589,7.867871490396322,7.902117546276448,75999952767.0,28123855,2115,7.872073979866873,7.910957382845589
2014-10-15,7.934155233536322,7.934155233536322,7.902117546276448,7.922261058353247,40617353641.0,14733173,1394,7.902117546276448,7.923348211930154
2014-10-18,7.937017489515453,7.953318346560431,7.9269635448629785,7.942362237674335,89566011631.0,31841200,1637,7.922261058353247,7.937731775260109
2014-10-19,7.941295570906532,7.98139158158007,7.9269635448629785,7.968665700466235,120267671873.0,41643989,3545,7.942362237674335,7.972810784121404
2014-10-20,7.993282328101591,8.007700012884026,7.981049759665957,8.004031507852698,215475918514.0,72020122,4944,7.968665700466235,7.995306620290822
2014-10-21,7.992944547318106,8.033009498596668,7.986164860332727,8.009695357742922,131380156496.0,43664319,2884,8.004031507852698,8.000014093678072
2014-10-22,8.003363058629947,8.009695357742922,7.976595409316577,7.99598047476376,78913799276.0,26591731,2263,8.009695357742922,7.98139158158007
2014-10-25,0.0,0.0,0.0,7.99598047476376,0.0,0,0,7.99598047476376,7.98139158158007
2014-10-26,0.0,0.0,0.0,7.99598047476376,0.0,0,0,7.99598047476376,7.98139158158007
2014-10-27,8.029758520440822,8.033009498596668,7.989221408815276,8.013012110368916,230278086777.0,76271586,6119,7.99598047476376,7.99598047476376
2014-10-28,7.989899374942939,8.010027528481734,7.97522083865341,7.988882253309227,83315186484.0,28272623,2721,8.013012110368916,7.987184748233473
2014-10-29,8.000014093678072,8.027802848370312,8.000014093678072,8.021256180143997,175115623602.0,57533335,5715,7.988882253309227,8.022896869601457
2014-11-01,8.026496938945412,8.060224240440958,8.025189321890835,8.059276223305648,348500650215.0,110222142,5438,8.021256180143997,8.058643712215618
2014-11-02,8.06777619577889,8.070906088787819,8.03947991910045,8.05579245097777,121996823550.0,38722147,3111,8.059276223305648,8.053887083618223
2014-11-05,8.0519780789023,8.09132127353041,8.046869510959576,8.078688229229872,83129095077.0,25785657,2582,8.05579245097777,8.076515327552329
2014-11-08,8.079308192051961,8.092851027538384,8.03947991910045,8.054204897064407,165948851192.0,52753213,4819,8.078688229229872,8.045908742270779
2014-11-09,8.03947991910045,8.080546965824498,8.03947991910045,8.064007347096661,96228104351.0,30291146,2433,8.054204897064407,8.058643712215618
2014-11-10,8.057694194815587,8.084562415235304,8.0507033814703,8.069029328774958,114973495328.0,36008235,3132,8.064007347096661,8.073402968986406
2014-11-11,8.068089626278244,8.089789175789319,8.058643712215618,8.073091199693154,79311877162.0,24740471,2236,8.069029328774958,8.06117135969092
2014-11-12,8.070593539949519,8.0774471493312,8.043020885298283,8.058960017769417,59012292559.0,18665988,2192,8.073091199693154,8.052296499538647
2014-11-15,8.03268487596762,8.035926369891792,8.01829613851552,8.021584533455107,145713361331.0,47849121,3340,8.058960017769417,8.018954683155718
2014-11-16,8.0106915391303,8.042699496897637,8.0106915391303,8.031385330625534,42004835587.0,13660025,1844,8.021584533455107,8.036249942132116
2014-11-17,8.043020885298283,8.055475141757274,8.029758520440822,8.036249942132116,77253397267.0,25003468,2018,8.031385330625534,8.031385330625534
2014-11-18,8.037220031133012,8.03947991910045,8.010359588919783,8.016977746762262,77479467116.0,25566312,1930,8.036249942132116,8.012680929706839
2014-11-19,8.006700845440367,8.033334015880062,7.994632311431825,8.018954683155718,115623826915.0,38071430,3205,8.016977746762262,8.010027528481734
2014-11-22,8.022240916806537,8.048788283534199,8.006700845440367,8.028781162487146,62190579576.0,20275469,2241,8.018954683155718,8.016647877057803
2014-11-23,8.022896869601457,8.06777619577889,8.015987811027237,8.058643712215618,152672318037.0,48311704,3555,8.028781162487146,8.055475141757274
2014-11-24,8.075271546297458,8.097730573664219,8.06777619577889,8.09040229659332,297057516257.0,91061647,5680,8.058643712215618,8.08301991917133
2014-11-25,8.049746290952191,8.049746290952191,8.049746290952191,8.051659556841953,10788133284.0,3444487,148,8.09040229659332,8.049746290952191
2014-11-26,8.01102337918644,8.029758520440822,8.01102337918644,8.012018239159062,345793743773.0,114664465,6490,8.051659556841953,8.01102337918644
2014-11-29,8.023552392404348,8.034631032923107,7.9714309977693505,7.988203597022576,118262296930.0,40157856,2928,8.012018239159062,7.9714309977693505
2014-11-30,7.951911381854188,7.95892649305011,7.947678571301568,7.94873845481361,54523999499.0,19260978,929,7.988203597022576,7.947678571301568
2014-12-01,7.912423121473705,7.937731775260109,7.908019444632471,7.910957382845589,145254992511.0,53289702,3841,7.94873845481361,7.917900586327916
2014-12-02,7.930565854233965,7.946617563244473,7.905072849498666,7.917900586327916,69557288513.0,25340328,1799,7.910957382845589,7.911324018963352
2014-12-03,7.919356190660617,7.9247959139564355,7.877397186353287,7.8804263442924,87052474206.0,32920378,2959,7.917900586327916,7.87777633327726
2014-12-06,7.909489492673759,7.919356190660617,7.883069351305753,7.9105906122564775,67818659707.0,24886057,2196,7.8804263442924,7.895808377083183
2014-12-07,7.908754738783246,7.917900586327916,7.869783902530146,7.888334500738654,42138253027.0,15811746,1816,7.9105906122564775,7.894690850425624
2014-12-08,7.897668150726906,7.927324360309794,7.897668150726906,7.9229859587111955,68778896584.0,24930737,2659,7.888334500738654,7.927324360309794
2014-12-09,7.9355873855892,7.9355873855892,7.912423121473705,7.9247959139564355,72018335458.0,26060337,1500,7.9229859587111955,7.923710333969238
2014-12-10,7.92443418488756,7.92443418488756,7.895808377083183,7.906178840394815,20061870544.0,7395007,609,7.9247959139564355,7.900266036767701
2014-12-14,7.901377353792616,7.901377353792616,7.8655717576847906,7.867105500316739,74515451538.0,28563009,1708,7.906178840394815,7.8655717576847906
2014-12-15,7.844240718141811,7.8632667240095735,7.826443135456014,7.837948916025283,51022621621.0,20139080,1403,7.867105500316739,7.855544677915663
2014-12-16,7.857867559331803,7.874739125171811,7.844240718141811,7.860570785538664,47245797915.0,18225476,1035,7.837948916025283,7.852050207265889
2014-12-17,7.848933726364071,7.862497197230545,7.820037989458753,7.823645930834952,58332643755.0,23351822,1778,7.860570785538664,7.828436359157585
2014-12-20,7.823645930834952,7.862497197230545,7.816416983691801,7.855932199718614,52016056686.0,20162134,1798,7.823645930834952,7.862497197230545
2014-12-22,7.873217054862741,7.895063498091573,7.873217054862741,7.891704659330107,13400494760.0,5012196,315,7.855932199718614,7.895063498091573
2014-12-24,7.919356190660617,7.930565854233965,7.882314918980268,7.908754738783246,48936991712.0,17989133,1505,7.891704659330107,7.906547232368036
2014-12-27,7.909122183211411,7.9269635448629785,7.875499292445208,7.906547232368036,30883474885.0,11378886,1148,7.908754738783246,7.925518979786926
2014-12-28,7.930565854233965,7.937374696163295,7.916078096302786,7.925518979786926,23048625335.0,8332781,1129,7.906547232368036,7.922623574217286
2014-12-29,7.920446505142607,7.926602599181384,7.890208213109961,7.903965634032166,20786267177.0,7678915,886,7.925518979786926,7.897668150726906
2014-12-30,7.894318063841624,7.916078096302786,7.890582534656536,7.904334842085095,14115588642.0,5212173,665,7.903965634032166,7.891704659330107
2014-12-31,7.898039690764619,7.900266036767701,7.878912912297132,7.886457270977689,11443790754.0,4302084,626,7.904334842085095,7.894318063841624
2015-01-03,7.897668150726906,7.918992488165245,7.888709524182015,7.89989532313973,66368942090.0,24614273,717,7.886457270977689,7.898039690764619
2015-01-04,7.898411092811599,7.920446505142607,7.897668150726906,7.912423121473705,15582623285.0,5708040,792,7.89989532313973,7.906178840394815
2015-01-05,7.901377353792616,7.919719760924575,7.873217054862741,7.890208213109961,14238863290.0,5333646,673,7.912423121473705,7.878534196140362
2015-01-06,7.890208213109961,7.890208213109961,7.852050207265889,7.859026979751538,36790353616.0,14217548,1007,7.890208213109961,7.852050207265889
2015-01-07,7.848153086199526,7.8724551500639794,7.840312983320164,7.859413154693583,44347555146.0,17130949,829,7.859026979751538,7.859413154693583
2015-01-10,7.86403565907245,7.868636894184167,7.818832443803404,7.824046010856292,24706267709.0,9888322,882,7.859413154693583,7.818832443803404
2015-01-11,7.798112628829788,7.833203948641057,7.783640596221253,7.798112628829788,49572407705.0,20358077,1390,7.824046010856292,7.826443135456014
2015-01-12,7.824445930877619,7.837159650001675,7.824445930877619,7.834788107388194,10004826039.0,3961029,259,7.798112628829788,7.837159650001675
2015-01-13,7.873978379604501,7.873978379604501,7.828436359157585,7.86403565907245,51086915551.0,19639862,1741,7.834788107388194,7.87359778968554
2015-01-14,7.8636512654486515,7.882314918980268,7.8528278122817445,7.867871490396322,19318132356.0,7397761,738,7.86403565907245,7.875119281040293
2015-01-17,7.868254265520613,7.906915488678587,7.8628820346414905,7.879669914604289,38436478547.0,14547660,1182,7.867871490396322,7.875119281040293
2015-01-18,7.866338923046544,7.878534196140362,7.839131648274333,7.842671474979457,25438872333.0,9992352,1034,7.879669914604289,7.840312983320164
2015-01-19,7.824845691026857,7.836369760545124,7.802209316247118,7.807510042216193,55003393815.0,22381719,2110,7.842671474979457,7.83161727635261
2015-01-20,7.83241092718792,7.836369760545124,7.773173680482536,7.795646536334594,23759767849.0,9779995,1074,7.807510042216193,7.783640596221253
2015-01-21,7.783224016336037,7.783640596221253,7.75491027202143,7.757906208351747,84356188047.0,36062655,2507,7.795646536334594,7.764720544771477
2015-01-24,7.767687277186908,7.779048644925556,7.741099090035366,7.762170607138205,22329302451.0,9505117,860,7.757906208351747,7.773173680482536
2015-01-25,7.774435510302958,7.8009820712577405,7.766840537085513,7.796880342783522,32605318376.0,13406664,1257,7.762170607138205,7.788211557847076
2015-01-26,7.803843303538772,7.805882040228621,7.769800996003896,7.795646536334594,38199230254.0,15724188,1402,7.796880342783522,7.79770203551669
2015-01-27,7.795646536334594,7.820439515262181,7.795646536334594,7.808729306744399,37598696258.0,15279211,552,7.795646536334594,7.80710329012598
2015-01-28,7.822444729489319,7.847762537473608,7.816416983691801,7.836764783264067,105569626966.0,41712125,1716,7.808729306744399,7.847762537473608
2015-01-31,7.859413154693583,7.87587915949631,7.855544677915663,7.874739125171811,63222029456.0,24045334,1402,7.836764783264067,7.87587915949631
2015-02-01,7.897668150726906,7.899524472032198,7.859413154693583,7.880804344674901,74159038146.0,28036291,2322,7.874739125171811,7.886457270977689
2015-02-02,7.886081401775745,7.912423121473705,7.878155336503324,7.89989532313973,45082600742.0,16721580,2124,7.880804344674901,7.905072849498666
2015-02-03,7.9102237070973445,7.9229859587111955,7.89989532313973,7.9105906122564775,45395104182.0,16661212,1353,7.89989532313973,7.905810312658931
2015-02-04,7.913521017283895,7.944846711001996,7.913155185928068,7.9247959139564355,66116204514.0,23924748,2143,7.9105906122564775,7.916078096302786
2015-02-07,7.9269635448629785,7.944846711001996,7.914252278742441,7.930206206684683,64884229017.0,23350094,2279,7.9247959139564355,7.934871565945176
2015-02-08,7.920083199053234,7.930206206684683,7.892078421248119,7.905072849498666,59950355555.0,22121857,2123,7.930206206684683,7.903965634032166
2015-02-09,7.90100705199242,7.915713199382116,7.864419904994565,7.893198869544609,71082112325.0,26546205,1998,7.905072849498666,7.8713112033234065
2015-02-10,7.872836175025724,7.908387159290043,7.872836175025724,7.896924656268864,56458403269.0,21003468,1482,7.893198869544609,7.898039690764619
2015-02-14,7.903226808730733,7.930565854233965,7.902487437162855,7.911690520708339,19412791417.0,7115098,957,7.896924656268864,7.914252278742441
2015-02-15,7.912423121473705,7.920083199053234,7.890582534656536,7.914617709040679,45666522240.0,16690926,1951,7.911690520708339,7.916078096302786
2015-02-16,7.91644286012226,7.9441374911141125,7.91644286012226,7.937017489515453,67945241294.0,24281972,1437,7.914617709040679,7.934155233536322
2015-02-17,7.937017489515453,7.955425088912672,7.919719760924575,7.937017489515453,57668740970.0,20607750,2721,7.937017489515453,7.919719760924575
2015-02-18,7.936302693201959,7.936302693201959,7.89655270164304,7.900636613018005,48775315356.0,18075484,1334,7.937017489515453,7.89655270164304
2015-02-21,7.893945138235959,7.912423121473705,7.873217054862741,7.889084407035514,19105791049.0,7163147,1314,7.900636613018005,7.877017895622398
2015-02-22,7.872073979866873,7.875119281040293,7.855932199718614,7.86172707782398,26171957431.0,10084058,1077,7.889084407035514,7.8674885686991285
2015-02-23,7.8636512654486515,7.8898337513942955,7.855932199718614,7.874739125171811,21321990823.0,8111076,985,7.86172707782398,7.875119281040293
2015-02-24,7.893945138235959,7.894318063841624,7.861341795599989,7.87777633327726,17145214027.0,6501084,860,7.874739125171811,7.8655717576847906
2015-02-25,7.86403565907245,7.879291485082271,7.856319571406588,7.876258882303226,52358883873.0,19886628,592,7.87777633327726,7.8632667240095735
2015-02-28,7.8547691834991324,7.875119281040293,7.839525581704678,7.850882664809852,11375322207.0,4431642,696,7.876258882303226,7.841492924460013
2015-03-01,7.836369760545124,7.88570539124302,7.836369760545124,7.871692664323645,55018909225.0,20992560,1834,7.850882664809852,7.872073979866873
2015-03-02,7.892078421248119,7.895808377083183,7.85979918056211,7.8713112033234065,113222388229.0,43210778,1661,7.871692664323645,7.8674885686991285
2015-03-03,7.8713112033234065,7.871692664323645,7.8551570058813445,7.866722285136729,102866124272.0,39438545,1650,7.8713112033234065,7.857093864902493
2015-03-04,7.8636512654486515,7.8826922062890254,7.8636512654486515,7.876258882303226,35987153970.0,13667345,1210,7.866722285136729,7.878534196140362
2015-03-07,0.0,0.0,0.0,7.876258882303226,0.0,0,0,7.876258882303226,7.878534196140362
2015-03-08,0.0,0.0,0.0,7.876258882303226,0.0,0,0,7.876258882303226,7.878534196140362
2015-03-09,0.0,0.0,0.0,7.876258882303226,0.0,0,0,7.876258882303226,7.878534196140362
2015-03-10,7.824445930877619,7.840312983320164,7.816416983691801,7.826044013518965,46121465952.0,18415867,1582,7.876258882303226,7.820439515262181
2015-03-11,7.808729306744399,7.846198815497425,7.808729306744399,7.83399634170946,38874098260.0,15403461,915,7.826044013518965,7.826443135456014
2015-03-14,7.836764783264067,7.872836175025724,7.836764783264067,7.870165946469845,67855940521.0,25927644,1504,7.83399634170946,7.872836175025724
2015-03-15,7.908387159290043,7.909122183211411,7.893945138235959,7.908019444632471,70680021447.0,26003777,1562,7.870165946469845,7.909122183211411
2015-03-16,7.930565854233965,7.933796874815411,7.887959336599945,7.910957382845589,35084127052.0,12871093,1716,7.908019444632471,7.897296472595885
2015-03-17,7.878534196140362,7.910957382845589,7.878534196140362,7.894318063841624,18179171307.0,6781049,861,7.910957382845589,7.910957382845589
2015-03-18,7.919356190660617,7.933438387627489,7.912423121473705,7.932721027481948,100454358493.0,36055219,2311,7.894318063841624,7.933438387627489
2015-03-25,7.941295570906532,7.941295570906532,7.925518979786926,7.933079771880415,10798925314.0,3874458,523,7.932721027481948,7.930565854233965
2015-03-28,7.933796874815411,7.972121128921655,7.919719760924575,7.955775781534187,93756414471.0,32881953,2408,7.933079771880415,7.972121128921655
2015-03-29,7.9854843567338225,7.994969522697877,7.973155433444133,7.993282328101591,138361057640.0,46738728,3348,7.955775781534187,7.989899374942939
2015-03-30,7.979681302387741,8.000014093678072,7.952615111650999,7.96102146588337,68088042040.0,23756680,2268,7.993282328101591,7.952615111650999
2015-03-31,7.934155233536322,7.984121958702927,7.934155233536322,7.96693349840484,46839682742.0,16248109,1558,7.96102146588337,7.96693349840484
2015-04-04,8.00603417874901,8.00603417874901,8.00603417874901,8.00603417874901,10617446980.0,3541510,113,7.96693349840484,8.00603417874901
2015-04-05,8.044947049617722,8.044947049617722,8.044947049617722,8.044947049617722,191715561012.0,61506436,1377,8.00603417874901,8.044947049617722
2015-04-06,8.08394570229562,8.08394570229562,8.031385330625534,8.069029328774958,310152741812.0,97121464,6561,8.044947049617722,8.055475141757274
2015-04-07,8.045908742270779,8.064950891749143,8.028455164114252,8.036249942132116,71590944163.0,23171937,3086,8.069029328774958,8.028781162487146
2015-04-08,8.026496938945412,8.071218539969863,8.016647877057803,8.059908334578276,119485619157.0,37763266,4290,8.036249942132116,8.055475141757274
2015-04-11,8.03947991910045,8.055475141757274,8.019283792916793,8.024207485778577,137883960255.0,45162418,3709,8.059908334578276,8.019283792916793
2015-04-12,8.007034012193408,8.016647877057803,7.983440063006542,7.987864096085687,94993149135.0,32268786,2455,8.024207485778577,7.983440063006542
2015-04-13,7.988203597022576,8.013343181386672,7.955775781534187,7.9854843567338225,89885589621.0,30603338,3425,7.987864096085687,8.009695357742922
2015-04-14,8.007034012193408,8.021584533455107,7.989899374942939,8.007034012193408,39775239075.0,13254374,2175,7.9854843567338225,8.010027528481734
2015-04-15,7.993282328101591,8.019941687677365,7.982416346827733,8.003697339094368,52959340629.0,17706378,2221,8.007034012193408,8.000014093678072
2015-04-18,7.989899374942939,8.003363058629947,7.96311205897929,7.969703583278656,43052636312.0,14894166,1975,8.003697339094368,7.968665700466235
2015-04-19,7.95892649305011,7.989899374942939,7.95892649305011,7.973844375944687,25018143406.0,8616757,1178,7.969703583278656,7.970049304976135
2015-04-20,7.972810784121404,7.972810784121404,7.934513463882263,7.943427767876373,22869644534.0,8121538,1208,7.973844375944687,7.9420068084898565
2015-04-21,7.938088726896952,7.965198290612176,7.934155233536322,7.948031990637284,17843724303.0,6308064,849,7.943427767876373,7.957177323459475
2015-04-22,7.9658927350845286,7.982416346827733,7.95892649305011,7.971085753505607,25351916514.0,8756590,1181,7.948031990637284,7.981049759665957
2015-04-25,7.985824666418917,7.9966538754626075,7.9658927350845286,7.979681302387741,13726688273.0,4701359,735,7.971085753505607,7.968665700466235
2015-04-26,7.952615111650999,7.97522083865341,7.951911381854188,7.959275960116396,14411701204.0,5037769,672,7.979681302387741,7.9624156801210635
2015-04-27,7.954723334497908,7.954723334497908,7.931284761525891,7.938088726896952,14664217409.0,5234523,874,7.959275960116396,7.937731775260109
2015-04-28,7.9269635448629785,7.955775781534187,7.9269635448629785,7.941295570906532,23438838964.0,8342214,1356,7.938088726896952,7.939871576361883
2015-04-29,7.954723334497908,7.9624156801210635,7.938088726896952,7.947325027016463,10810273308.0,3824542,765,7.941295570906532,7.941295570906532
2015-05-03,7.94873845481361,7.955074273262696,7.908019444632471,7.922623574217286,12435824914.0,4509797,724,7.947325027016463,7.918992488165245
2015-05-04,7.903596289614301,7.91644286012226,7.88193748927207,7.888709524182015,34345247859.0,12882348,1244,7.922623574217286,7.893945138235959
2015-05-05,7.889084407035514,7.920446505142607,7.889084407035514,7.905810312658931,19444048143.0,7169262,1224,7.888709524182015,7.891704659330107
2015-05-06,7.9017475185201445,7.918992488165245,7.886457270977689,7.904703913873747,79572611951.0,29371861,959,7.905810312658931,7.908019444632471
2015-05-09,7.890208213109961,7.901377353792616,7.86403565907245,7.8713112033234065,28630094419.0,10927908,1146,7.904703913873747,7.86403565907245
2015-05-10,7.848153086199526,7.8713112033234065,7.8343923029104365,7.848153086199526,25538436991.0,9977891,1103,7.8713112033234065,7.847371836159788
2015-05-11,7.848153086199526,7.887208585813932,7.848153086199526,7.876638460975463,21317758822.0,8094733,995,7.848153086199526,7.878155336503324
2015-05-12,7.88570539124302,7.906915488678587,7.8826922062890254,7.894318063841624,17154574428.0,6399692,786,7.876638460975463,7.886832998955057
2015-05-13,7.891330757661889,7.905072849498666,7.873217054862741,7.88532923927319,9761355172.0,3674210,594,7.894318063841624,7.886832998955057
2015-05-17,7.876258882303226,7.878912912297132,7.852050207265889,7.860570785538664,13062925859.0,5039043,839,7.88532923927319,7.855932199718614
2015-05-18,7.860956364876389,7.8709295967551425,7.845807502637805,7.855932199718614,9443799736.0,3660763,697,7.860570785538664,7.852050207265889
2015-05-19,7.848153086199526,7.870547844507712,7.848153086199526,7.8632667240095735,12305216218.0,4734147,675,7.855932199718614,7.855932199718614
2015-05-20,7.85979918056211,7.86940171257709,7.853216388156072,7.859413154693583,33899715971.0,13092505,900,7.8632667240095735,7.8636512654486515
2015-05-23,7.85748078694253,7.870165946469845,7.844240718141811,7.858640655620791,17085184958.0,6604334,1099,7.859413154693583,7.8674885686991285
2015-05-24,7.8636512654486515,7.886457270977689,7.848153086199526,7.866338923046544,24307774389.0,9323380,1883,7.858640655620791,7.878912912297132
2015-05-25,7.870165946469845,7.898411092811599,7.870165946469845,7.875499292445208,7704861931.0,2920328,549,7.866338923046544,7.874739125171811
2015-05-26,7.872073979866873,7.88344635413774,7.8636512654486515,7.873978379604501,19020174403.0,7241535,1691,7.875499292445208,7.873217054862741
2015-05-27,7.875119281040293,7.878912912297132,7.85979918056211,7.8724551500639794,10696209683.0,4078491,679,7.873978379604501,7.8655717576847906
2015-05-30,7.8674885686991285,7.880804344674901,7.8674885686991285,7.87359778968554,5217069502.0,1984142,473,7.8724551500639794,7.868636894184167
2015-05-31,7.875119281040293,7.878912912297132,7.86403565907245,7.870547844507712,11142142084.0,4255464,631,7.87359778968554,7.868254265520613
2015-06-01,7.85979918056211,7.874739125171811,7.855932199718614,7.867105500316739,9686636248.0,3713331,862,7.870547844507712,7.8582541821860294
2015-06-02,7.8636512654486515,7.878534196140362,7.8504931808711405,7.8632667240095735,8065486626.0,3106053,601,7.867105500316739,7.866722285136729
2015-06-06,7.8628820346414905,7.8636512654486515,7.852050207265889,7.85979918056211,5222580229.0,2023128,380,7.8632667240095735,7.85243908535751
2015-06-07,7.874739125171811,7.874739125171811,7.855932199718614,7.865955413933502,10913171509.0,4187138,440,7.85979918056211,7.855932199718614
2015-06-08,7.864419904994565,7.8709295967551425,7.826044013518965,7.851661177889265,12868840351.0,5009907,1245,7.865955413933502,7.826044013518965
2015-06-09,7.826044013518965,7.85243908535751,7.8083230503910555,7.823245690685523,18997499342.0,7608733,1784,7.851661177889265,7.809135398120538
2015-06-10,7.816416983691801,7.848153086199526,7.8156105320351905,7.83241092718792,8616805640.0,3415000,597,7.823245690685523,7.848153086199526
2015-06-13,7.837554360881084,7.85979918056211,7.835183755266748,7.843064016692054,6253408415.0,2439249,501,7.83241092718792,7.851661177889265
2015-06-14,7.8434564043761155,7.85979918056211,7.83241092718792,7.845024417241484,7782661728.0,3047737,468,7.843064016692054,7.83241092718792
2015-06-15,7.843064016692054,7.843064016692054,7.8160138391590275,7.83241092718792,5789267537.0,2318523,390,7.845024417241484,7.816416983691801
2015-06-16,7.83161727635261,7.862112211662748,7.81762544305337,7.8383433155571165,9087692535.0,3582198,515,7.83241092718792,7.85979918056211
2015-06-17,7.849323818040561,7.886832998955057,7.849323818040561,7.883069351305753,18707294315.0,7056833,748,7.8383433155571165,7.886832998955057
2015-06-20,7.919356190660617,7.919356190660617,7.88344635413774,7.902117546276448,17192895089.0,6361915,868,7.883069351305753,7.892452043520352
2015-06-21,7.8826922062890254,7.912789220690681,7.8826922062890254,7.903596289614301,10500384287.0,3880339,628,7.902117546276448,7.900266036767701
2015-06-22,7.899153483343097,7.951559331155252,7.894318063841624,7.933796874815411,19087062093.0,6844074,1018,7.903596289614301,7.946617563244473
2015-06-23,7.955074273262696,7.969703583278656,7.939515260662406,7.957527402230773,25946764491.0,9085134,1180,7.933796874815411,7.957527402230773
2015-06-24,7.955425088912672,7.9658927350845286,7.929846429742503,7.9391588179567965,27176131131.0,9693569,1269,7.957527402230773,7.937731775260109
2015-06-27,7.929846429742503,7.951911381854188,7.923348211930154,7.932003152361385,20978649294.0,7534854,828,7.9391588179567965,7.9269635448629785
2015-06-28,7.916078096302786,7.91644286012226,7.890582534656536,7.903596289614301,19871264691.0,7342096,846,7.932003152361385,7.892078421248119
2015-06-29,7.890956716138919,7.922623574217286,7.890956716138919,7.909489492673759,15622831874.0,5739709,656,7.903596289614301,7.920446505142607
2015-06-30,7.9208096792886,7.958227192322312,7.9208096792886,7.952615111650999,53227065132.0,18729948,1933,7.909489492673759,7.958227192322312
2015-07-01,7.965545573129992,7.9748769005588755,7.945201132412759,7.96102146588337,30278150200.0,10565761,1421,7.952615111650999,7.965545573129992
2015-07-04,7.996317231796746,8.009695357742922,7.9854843567338225,8.007034012193408,134240406260.0,44734910,6862,7.96102146588337,8.009695357742922
2015-07-05,8.016647877057803,8.026170194946426,7.989899374942939,8.00836557031292,65282276571.0,21721616,2429,8.007034012193408,8.007034012193408
2015-07-06,8.007034012193408,8.020270472819238,7.990576881743923,8.010027528481734,43796145030.0,14549211,1820,8.00836557031292,8.006700845440367
2015-07-07,8.010027528481734,8.046229101075378,8.010027528481734,8.026823576217629,68476320647.0,22368093,2481,8.010027528481734,8.036249942132116
2015-07-11,8.006367567650246,8.03268487596762,7.989899374942939,8.021256180143997,38875974914.0,12770994,1569,8.026823576217629,8.029758520440822
2015-07-12,8.026823576217629,8.048788283534199,8.013343181386672,8.03073492409854,49723996344.0,16179368,2036,8.021256180143997,8.019941687677365
2015-07-13,8.044305406990638,8.069342366811636,8.006700845440367,8.031710375322042,192621969086.0,62621208,6593,8.03073492409854,8.016647877057803
2015-07-14,0.0,0.0,0.0,8.031710375322042,0.0,0,0,8.031710375322042,8.016647877057803
2015-07-15,0.0,0.0,0.0,8.031710375322042,0.0,0,0,8.031710375322042,8.016647877057803
2015-07-19,0.0,0.0,0.0,8.031710375322042,0.0,0,0,8.031710375322042,8.016647877057803
